,ana,cbj,3.99,ana,cbj,2,,1-2
,bos,buf,4.04,bos,bos,,2,2-0
,chi,det,12.0,chi,chi,,5,7-1
,la,dal,3.57,la,la,,2,3-2
,wsh,phi,2.53,phi,phi,,1,4-5
,,,,,,,,
3-30-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,ari,sj,-5.12,sj,sj,,2,2-3
,bos,phi,14.84,bos,phi,5,,1-3
,wsh,buf,2.3,buf,wsh,1,,4-3
,car,wpg,-2.41,wpg,car,1,,3-1
,nsh,col,-0.01,col,col,,1,0-1
,van,edm,8.78,van,edm,3,,0-4
,nj,fla,5.75,nj,fla,2,,2-3
,la,min,-6.61,min,min,,3,3-4
,nyr,mtl,-13.46,mtl,mtl,,5,0-3
,nyi,pit,-15.64,pit,pit,,6,0-2
,tor,ott,-7.66,ott,tor,3,,4-0
,,,,,,,,
3-29-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,ana,chi,-4.73,chi,ana,2,,2-1
,cbj,cgy,-0.38,cgy,cbj,1,,6-4
,min,dal,12.79,min,dal,5,,3-5
,nj,tb,-0.91,tb,tb,,1,4-5
,,,,,,,,
3-28-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,ari,nsh,-11.37,nsh,ari,4,,7-4
,buf,fla,7.41,buf,fla,3,,4-5
,car,tor,2.52,tor,tor,,1,3-6
,col,van,-21.72,van,van,,8,1-4
,cbj,edm,0.13,edm,edm,,1,4-6
,det,sj,3.99,det,sj,2,,0-2
,la,stl,2.7,stl,la,1,,4-2
,nyi,phi,1.09,phi,nyi,1,,4-3
,nyr,ott,-10.74,ott,ott,,4,0-3
,wpg,pit,-19.93,pit,pit,,7,0-4
,,,,,,,,
3-27-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,ana,sj,6.28,ana,sj,3,,0-4
,ari,min,-14.91,min,min,,5,3-4
,mtl,bos,0.0,bos,mtl,1,,6-5
,col,cgy,-1.28,cgy,cgy,,1,3-4
,,,,,,,,
3-26-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,buf,tb,0.68,tb,tb,,1,1-2
,cgy,chi,-21.34,chi,chi,,8,0-2
,wpg,car,3.85,wpg,wpg,,2,4-1
,cbj,van,-5.94,van,van,,2,0-1
,edm,stl,-16.83,stl,edm,6,,3-0
,fla,tor,-7.69,tor,tor,,3,2-3
,mtl,pit,-7.37,pit,pit,,3,0-1
,nyi,wsh,-0.27,wsh,nyi,1,,3-2
,nyr,phi,-0.33,phi,nyr,1,,5-2
,,,,,,,,
3-25-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,sj,ana,-18.25,ana,sj,7,,5-3
,det,ari,2.76,ari,det,1,,3-2
,tor,bos,-9.34,bos,bos,,4,2-3
,la,chi,-11.54,chi,la,4,,5-4
,min,dal,-3.16,dal,min,2,,7-4
,edm,nsh,-6.31,nsh,nsh,,3,2-3
,nj,ott,-6.18,ott,ott,,3,2-3
,,,,,,,,
3-24-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,det,ana,-7.62,ana,det,3,,2-1
,stl,cgy,8.63,stl,cgy,3,,2-3
,van,col,11.21,van,van,,4,3-2
