,lal,mem,-76.15,mem,mem,,-76.15,90-97
,mia,wsh,-55.02,wsh,wsh,,-55.02,97-99
,sac,orl,52.54,sac,orl,52.54,,114-119
,utah,phi,68.93,utah,utah,,68.93,89-83
,,,,,,,,
3-5-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,okc,chi,-57.87,chi,chi,,-57.87,105-108
,dal,por,-57.78,por,por,,-57.78,75-94
,,,,,,,,
3-4-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,utah,bos,-54.39,bos,bos,,-54.39,84-85
,cha,bkn,56.81,cha,cha,,56.81,115-91
,cle,tor,-57.85,tor,cle,-57.85,,120-112
,den,min,53.36,den,den,,53.36,100-85
,det,no,-58.48,no,no,,-58.48,85-88
,mil,gs,-71.05,gs,gs,,-71.05,93-102
