3-5-2016,Away,Home,Algo points,Proj winner,Winner,,,Score
,mil,lac,-67.65,lac,lac,108-116,,-67.65,+209.11901081916545,-209.11901081916545
,no,min,-72.37,min,min,102-107,,-72.37,+261.9254433586682,-261.9254433586682
,,,,,,,,
3-22-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,phx,atl,91.54,phx,phx,105-94,,91.54,-1082.033096926715,+1082.033096926715
,ind,bkn,-53.62,bkn,bkn,91-98,,-53.62,+115.61017680034497,-115.61017680034497
,det,cle,-58.42,cle,cle,76-91,,-58.42,+140.5002405002405,-140.5002405002405
,wsh,den,-77.42,den,den,98-127,,-77.42,+342.8697962798937,-342.8697962798937
,mia,hou,61.39,mia,hou,82-84,61.39,,-159.000259000259,+159.000259000259
,lal,utah,54.33,lal,utah,107-115,54.33,,-118.96211955331725,+118.96211955331725
,mil,okc,-71.2,okc,okc,84-92,,-71.2,+247.22222222222229,-247.22222222222229
,por,sac,-72.02,sac,sac,93-112,,-72.02,+257.39814152966403,-257.39814152966403
,,,,,,,,
3-21-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,chi,-75.76,chi,chi,91-105,,-75.76,+312.54125412541265,-312.54125412541265
,orl,cha,66.22,orl,cha,97-102,66.22,,-196.0331557134399,+196.0331557134399
,no,dal,-77.47,dal,dal,86-103,,-77.47,+343.85264092321347,-343.85264092321347
,por,lac,-67.6,lac,lac,89-96,,-67.6,+208.64197530864192,-208.64197530864192
,sa,ny,78.37,sa,ny,75-88,78.37,,-362.3208506703653,+362.3208506703653
,,,,,,,,
3-20-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,cle,tor,-63.8,tor,tor,98-105,,-63.8,+176.2430939226519,-176.2430939226519
,mil,den,-67.87,den,den,103-114,,-67.87,+211.23560535325248,-211.23560535325248
,sa,det,-50.39,det,det,101-110,,-50.39,+101.57226365652087,-101.57226365652087
,gs,sac,-63.03,sac,gs,104-94,-63.03,,+170.48958615093318,-170.48958615093318
,hou,min,57.56,hou,min,86-94,57.56,,-135.62676720075402,+135.62676720075402
,phx,mem,61.66,phx,phx,97-91,,61.66,-160.82420448617628,+160.82420448617628
,,,,,,,,
3-19-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,no,69.32,bos,bos,113-100,,69.32,-225.9452411994784,+225.9452411994784
,cha,dal,-78.36,dal,dal,93-104,,-78.36,+362.1072088724584,-362.1072088724584
,chi,phi,-56.91,phi,chi,94-88,-56.91,,+132.07240659085633,-132.07240659085633
,sac,lac,-67.96,lac,sac,111-107,-67.96,,+212.10986267166035,-212.10986267166035
,ny,mia,-77.31,mia,mia,82-97,,-77.31,+340.7227853680036,-340.7227853680036
,orl,por,-57.88,por,orl,97-92,-57.88,,+137.41690408357076,-137.41690408357076
,utah,wsh,-71.7,wsh,wsh,95-96,,-71.7,+253.35689045936397,-253.35689045936397
,,,,,,,,
3-18-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,ny,atl,65.81,ny,ny,106-92,,65.81,-192.48318221702255,+192.48318221702255
,bos,hou,-61.61,hou,bos,103-92,-61.61,,+160.48450117218027,-160.48450117218027
,utah,bkn,-62.76,bkn,bkn,80-94,,-62.76,+168.5284640171858,-168.5284640171858
,cha,sa,-86.64,sa,sa,76-93,,-86.64,+648.502994011976,-648.502994011976
,no,chi,-72.89,chi,no,94-90,-72.89,,+268.8675765400221,-268.8675765400221
,phi,cle,-61.67,cle,phi,93-81,-61.67,,+160.89225150013044,-160.89225150013044
,lac,den,-83.03,den,den,96-115,,-83.03,+489.2751915144373,-489.2751915144373
,tor,det,-65.53,det,det,92-103,,-65.53,+190.1073397156948,-190.1073397156948
,gs,phx,-76.34,phx,gs,110-100,-76.34,,+322.65426880811503,-322.65426880811503
,lal,ind,-69.78,ind,ind,97-103,,-69.78,+230.9066843150232,-230.9066843150232
,min,mem,-61.18,mem,mem,83-88,,-61.18,+157.59917568263782,-157.59917568263782
,wsh,mil,-68.58,mil,mil,90-99,,-68.58,+218.26861871419476,-218.26861871419476
,orl,okc,-67.86,okc,okc,90-98,,-67.86,+211.13876789047916,-211.13876789047916
,,,,,,,,
3-17-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,por,dal,-70.7,dal,dal,94-98,,-70.7,+241.29692832764508,-241.29692832764508
,sac,gs,67.96,sac,gs,97-100,67.96,,-212.10986267166035,+212.10986267166035
,lal,mia,-73.93,mia,mia,89-102,,-73.93,+283.58266206367483,-283.58266206367483
,,,,,,,,
3-16-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,wsh,atl,72.07,wsh,wsh,122-93,,72.07,-258.03795202291434,+258.03795202291434
,tor,bos,-66.3,bos,bos,109-110,,-66.3,+196.73590504451036,-196.73590504451036
,chi,bkn,50.21,chi,bkn,84-100,50.21,,-100.84354288009641,+100.84354288009641
,cha,den,-73.83,den,den,101-120,,-73.83,+282.1169277799006,-282.1169277799006
,cle,mil,-69.78,mil,mil,88-96,,-69.78,+230.9066843150232,-230.9066843150232
,por,hou,-68.1,hou,hou,77-108,,-68.1,+213.47962382445135,-213.47962382445135
,utah,ind,-65.21,ind,ind,84-103,,-65.21,+187.4389192296636,-187.4389192296636
,orl,lac,-63.25,lac,lac,102-110,,-63.25,+172.10884353741497,-172.10884353741497
,mem,no,71.13,mem,mem,88-82,,71.13,-246.38032559750602,+246.38032559750602
,min,sa,-73.66,sa,sa,73-89,,-73.66,+279.6507213363705,-279.6507213363705
,,,,,,,,
3-15-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,utah,cle,-63.56,cle,cle,73-92,,-63.56,+174.42371020856206,-174.42371020856206
,min,dal,-61.02,dal,min,100-91,-61.02,,+156.54181631605954,-156.54181631605954
,lal,phi,-57.56,phi,phi,91-108,,-57.56,+135.62676720075402,-135.62676720075402
,mia,ny,70.58,mia,mia,98-96,,70.58,-239.9048266485384,+239.9048266485384
,orl,sac,-66.84,sac,sac,94-105,,-66.84,+201.56815440289512,-201.56815440289512
,,,,,,,,
3-14-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,det,atl,76.5,det,det,114-108,,76.5,-325.531914893617,+325.531914893617
,bos,cha,68.56,bos,bos,119-110,,68.56,-218.0661577608143,+218.0661577608143
,hou,gs,69.41,hou,hou,97-94,,69.41,-226.9042170644001,+226.9042170644001
,lal,wsh,-62.84,wsh,wsh,81-95,,-62.84,+169.10656620021533,-169.10656620021533
,por,mem,-79.92,mem,mem,83-104,,-79.92,+398.00796812749,-398.00796812749
,mil,mia,-76.34,mia,mia,71-110,,-76.34,+322.65426880811503,-322.65426880811503
,no,sa,-85.69,sa,sa,89-112,,-85.69,+598.8120195667365,-598.8120195667365
,,,,,,,,
3-13-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,wsh,bos,-62.74,bos,bos,101-105,,-62.74,+168.38432635534085,-168.38432635534085
,chi,lac,-57.62,lac,lac,78-83,,-57.62,+135.96035865974514,-135.96035865974514
,ind,cle,-59.61,cle,cle,86-98,,-59.61,+147.5860361475613,-147.5860361475613
,dal,min,60.81,dal,dal,102-93,,60.81,-155.16713447307987,+155.16713447307987
,phx,den,54.2,phx,phx,106-101,,54.2,-118.34061135371181,+118.34061135371181
,utah,det,-71.92,det,det,62-64,,-71.92,+256.1253561253562,-256.1253561253562
,hou,sac,-57.63,sac,hou,111-96,-57.63,,+136.01604909133823,-136.01604909133823
,phi,tor,-58.26,tor,tor,110-128,,-58.26,+139.57834211787255,-139.57834211787255
,,,,,,,,
3-12-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,gs,atl,52.63,gs,gs,105-92,,52.63,-111.10407430863418,+111.10407430863418
,lal,cha,66.02,lal,lal,117-116,,66.02,-194.29075927015887,+194.29075927015887
,den,sa,-61.03,sa,den,90-87,-61.03,,+156.60764690787786,-156.60764690787786
,mem,por,62.9,mem,por,66-80,62.9,,-169.54177897574124,+169.54177897574124
,mil,no,62.1,mil,no,107-111,62.1,,-163.85224274406332,+163.85224274406332
,,,,,,,,
3-11-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,tor,-75.83,tor,atl,116-112,-75.83,,+313.7360364087712,-313.7360364087712
,det,bos,-55.98,bos,bos,113-115,,-55.98,+127.16946842344386,-127.16946842344386
,cha,phi,-63.45,phi,phi,80-112,,-63.45,+173.59781121751027,-173.59781121751027
,dal,mil,54.61,dal,dal,112-110,,54.61,-120.31284423881914,+120.31284423881914
,gs,ind,-64.65,ind,ind,83-101,,-64.65,+182.88543140028293,-182.88543140028293
,hou,phx,-54.84,phx,hou,127-107,-54.84,,+121.43489813994685,-121.43489813994685
,lac,sac,-68.44,sac,sac,112-113,,-68.44,+216.8567807351077,-216.8567807351077
,mem,utah,63.57,mem,mem,94-82,,63.57,-174.4990392533626,+174.4990392533626
,min,orl,-60.64,orl,min,101-96,-60.64,,+154.0650406504065,-154.0650406504065
,chi,okc,-62.79,okc,chi,100-97,-62.79,,+168.7449610319806,-168.7449610319806
,,,,,,,,
3-10-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,lal,dal,-65.62,dal,lal,100-95,-65.62,,+190.8667830133799,-190.8667830133799
,min,mia,-68.14,mia,mia,90-107,,-68.14,+213.87319522912742,-213.87319522912742
,,,,,,,,
3-9-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,bos,-78.34,bos,bos,91-95,,-78.34,+361.68051708217916,-361.68051708217916
,chi,por,52.63,chi,chi,97-84,,52.63,-111.10407430863418,+111.10407430863418
,gs,det,-72.31,det,det,88-92,,-72.31,+261.1412062116288,-261.1412062116288
,orl,tor,-61.35,tor,tor,96-106,,-61.35,+158.732212160414,-158.732212160414
,sa,phx,-53.34,phx,phx,101-107,,-53.34,+114.31633090441493,-114.31633090441493
,,,,,,,,
3-8-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,mil,-73.99,mil,mil,101-105,,-73.99,+284.4675124951941,-284.4675124951941
,cha,min,-71.06,min,min,97-102,,-71.06,+245.54250172771253,-245.54250172771253
,orl,cle,-62.55,cle,cle,92-111,,-62.55,+167.02269692923895,-167.02269692923895
,gs,phi,-60.63,phi,gs,104-85,-60.63,,+154.00050800101602,-154.00050800101602
,ind,utah,57.74,ind,ind,89-83,,57.74,-136.630383341221,+136.630383341221
,lac,lal,-65.12,lal,lac,110-101,-65.12,,+186.69724770642208,-186.69724770642208
,mem,sac,-59.06,sac,sac,82-85,,-59.06,+144.2598925256473,-144.2598925256473
,wsh,ny,-65.31,ny,ny,83-93,,-65.31,+188.26751225136928,-188.26751225136928
,hou,okc,-55.87,okc,hou,97-95,-55.87,,+126.60321776569225,-126.60321776569225
,,,,,,,,
3-7-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,mil,chi,-62.66,chi,chi,85-90,,-62.66,+167.80931976432777,-167.80931976432777
,tor,dal,-69.46,dal,dal,105-113,,-69.46,+227.43942370661424,-227.43942370661424
,por,den,-78.95,den,den,98-111,,-78.95,+375.0593824228029,-375.0593824228029
,mem,lac,-55.07,lac,mem,105-102,-55.07,,+122.56843979523704,-122.56843979523704
,phi,mia,-70.42,mia,mia,100-108,,-70.42,+238.0662609871535,-238.0662609871535
,,,,,,,,
3-6-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,min,bos,-60.32,bos,min,99-97,-60.32,,+152.01612903225805,-152.01612903225805
,mia,cle,54.33,mia,mia,102-82,,54.33,-118.96211955331725,+118.96211955331725
,dal,hou,57.4,dal,hou,69-90,57.4,,-134.7417840375587,+134.7417840375587
,det,sac,-55.75,sac,sac,85-100,,-55.75,+125.98870056497175,-125.98870056497175
,gs,ny,-61.91,ny,ny,99-115,,-61.91,+162.5360987135731,-162.5360987135731
,ind,lal,-58.39,lal,lal,94-103,,-58.39,+140.3268445085316,-140.3268445085316
,tor,no,51.38,tor,tor,95-84,,51.38,-105.67667626491155,+105.67667626491155
,phx,okc,55.23,phx,phx,110-99,,55.23,-123.36385972749606,+123.36385972749606
,utah,sa,-80.45,sa,sa,94-101,,-80.45,+411.5089514066497,-411.5089514066497
,,,,,,,,
3-5-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,phi,atl,67.63,phi,phi,98-97,,67.63,-208.92801977139322,+208.92801977139322
,orl,bkn,-56.81,bkn,orl,105-81,-56.81,,+131.53507756425097,-131.53507756425097
,wsh,cha,67.05,wsh,wsh,86-84,,67.05,-203.49013657056142,+203.49013657056142
,chi,mil,-56.38,mil,mil,87-95,,-56.38,+129.25263640531867,-129.25263640531867
,den,lac,-62.48,lac,den,105-89,-62.48,,+166.52452025586354,-166.52452025586354
,por,phx,-73.47,phx,phx,116-129,,-73.47,+276.9317753486619,-276.9317753486619
,,,,,,,,
3-4-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,cha,bos,-73.72,bos,bos,84-104,,-73.72,+280.517503805175,-280.517503805175
,chi,sa,-73.66,sa,sa,99-102,,-73.66,+279.6507213363705,-279.6507213363705
,cle,phi,-54.7,phi,phi,89-98,,-54.7,+120.7505518763797,-120.7505518763797
,dal,lal,61.66,dal,lal,103-108,61.66,,-160.82420448617628,+160.82420448617628
,gs,wsh,-64.15,wsh,gs,103-90,-64.15,,+178.94002789400284,-178.94002789400284
,ind,por,50.6,ind,ind,106-97,,50.6,-102.42914979757086,+102.42914979757086
,tor,mem,-68.09,mem,mem,75-86,,-68.09,+213.3813851457224,-213.3813851457224
,sac,mia,-73.99,mia,mia,83-104,,-73.99,+284.4675124951941,-284.4675124951941
,mil,min,-58.58,min,min,97-103,,-58.58,+141.42926122646062,-141.42926122646062
,utah,no,53.32,utah,no,85-92,53.32,,-114.22450728363324,+114.22450728363324
,ny,orl,-64.73,orl,orl,89-111,,-64.73,+183.52707683583787,-183.52707683583787
,det,okc,-56.54,okc,okc,87-95,,-56.54,+130.0966405890474,-130.0966405890474
,,,,,,,,
3-3-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,mia,bkn,70.95,mia,mia,106-90,,70.95,-244.23407917383827,+244.23407917383827
,ind,den,-57.13,den,den,87-96,,-57.13,+133.26335432703522,-133.26335432703522
,det,phx,-53.96,phx,phx,97-100,,-53.96,+117.20243266724589,-117.20243266724589
,,,,,,,,
3-2-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,utah,-68.18,utah,utah,74-96,,-68.18,+214.26775612822132,-214.26775612822132
,lal,bos,-61.91,bos,bos,101-104,,-61.91,+162.5360987135731,-162.5360987135731
,cha,no,-57.36,no,no,85-94,,-57.36,+134.52157598499062,-134.52157598499062
,dal,lac,63.72,dal,lac,92-101,63.72,,-175.63395810363835,+175.63395810363835
,gs,min,-66.81,min,gs,99-93,-66.81,,+201.29557095510697,-201.29557095510697
,hou,wsh,-56.39,wsh,wsh,98-101,,-56.39,+129.30520522815868,-129.30520522815868
,sac,orl,-54.0,orl,orl,111-114,,-54.0,+117.39130434782608,-117.39130434782608
,tor,sa,-78.85,sa,sa,86-92,,-78.85,+372.8132387706855,-372.8132387706855
,,,,,,,,
3-1-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,den,-77.26,den,den,74-97,,-77.26,+339.7537379067723,-339.7537379067723
,sac,cha,72.35,sac,cha,87-94,72.35,,-261.66365280289324,+261.66365280289324
,hou,chi,-53.85,chi,hou,119-89,-53.85,,+116.68472372697724,-116.68472372697724
,det,por,63.68,det,det,103-93,,63.68,-175.3303964757709,+175.3303964757709
,gs,mem,-70.61,mem,mem,97-99,,-70.61,+240.25178632187817,-240.25178632187817
,phi,mil,-57.81,mil,phi,118-111,-57.81,,+137.02299123014933,-137.02299123014933
,,,,,,,,
2-28-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,sa,cle,66.43,sa,sa,94-92,,66.43,-197.88501638367597,+197.88501638367597
,no,dal,-77.76,dal,dal,86-90,,-77.76,+349.6402877697843,-349.6402877697843
,lac,utah,-58.93,utah,utah,86-87,,-58.93,+143.48672997321646,-143.48672997321646
,lal,ny,-57.85,ny,ny,115-117,,-57.85,+137.2479240806643,-137.2479240806643
,,,,,,,,
2-27-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,lac,-77.7,lac,lac,104-111,,-77.7,+348.43049327354265,-348.43049327354265
,bos,phx,-70.11,phx,bos,120-113,-70.11,,+234.56005352960852,-234.56005352960852
,cle,bkn,-50.25,bkn,bkn,98-104,,-50.25,+101.00502512562812,-101.00502512562812
,den,no,64.41,den,den,94-93,,64.41,-180.97780275358244,+180.97780275358244
,det,gs,68.7,det,det,94-88,,68.7,-219.48881789137383,+219.48881789137383
,utah,hou,-67.15,hou,utah,99-92,-67.15,,+204.4140030441401,-204.4140030441401
,lal,tor,-57.52,tor,tor,102-108,,-57.52,+135.4048964218456,-135.4048964218456
,mia,orl,62.68,mia,mia,112-103,,62.68,-167.9528403001072,+167.9528403001072
,min,por,-57.56,por,min,91-83,-57.56,,+135.62676720075402,-135.62676720075402
,sac,wsh,-60.23,wsh,sac,110-108,-60.23,,+151.4458134272064,-151.4458134272064
,,,,,,,,
2-26-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,chi,cha,65.8,chi,chi,94-90,,65.8,-192.3976608187134,+192.3976608187134
,phx,dal,-50.06,dal,phx,124-123,-50.06,,+100.24028834601522,-100.24028834601522
,ind,ny,51.48,ind,ny,79-90,51.48,,-106.10057708161582,+106.10057708161582
,mem,sa,-71.53,sa,mem,84-82,-71.53,,+251.24692658939236,-251.24692658939236
,orl,mia,-70.3,mia,mia,98-101,,-70.3,+236.70033670033666,-236.70033670033666
,sac,phi,52.66,sac,sac,101-99,,52.66,-111.23785382340512,+111.23785382340512
,,,,,,,,
2-25-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,por,-70.77,por,por,101-102,,-70.77,+242.11426616489905,-242.11426616489905
,bos,utah,51.27,bos,bos,109-102,,51.27,-105.21239482864769,+105.21239482864769
,cha,bkn,-65.51,bkn,bkn,86-93,,-65.51,+189.9391127863149,-189.9391127863149
,wsh,chi,-71.08,chi,chi,90-97,,-71.08,+245.7814661134163,-245.7814661134163
,cle,ind,-53.33,ind,ind,82-106,,-53.33,+114.27040925648168,-114.27040925648168
,den,mem,-59.66,mem,den,97-94,-59.66,,+147.89291026276646,-147.89291026276646
,det,lal,-52.68,lal,det,111-90,-52.68,,+111.32713440405749,-111.32713440405749
,tor,mil,-63.09,mil,tor,106-102,-63.09,,+170.92928745597402,-170.92928745597402
,min,okc,-62.53,okc,okc,88-98,,-62.53,+166.8801708033093,-166.8801708033093
,,,,,,,,
2-24-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,sac,dal,-59.13,dal,dal,113-122,,-59.13,+144.67824810374358,-144.67824810374358
,min,lac,-67.34,lac,lac,86-92,,-67.34,+206.18493570116354,-206.18493570116354
,phi,ny,-54.77,ny,ny,101-113,,-54.77,+121.09219544550078,-121.09219544550078
,,,,,,,,
2-23-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,gs,-63.58,gs,gs,96-101,,-63.58,+174.5744096650192,-174.5744096650192
,bos,den,-62.09,den,den,86-107,,-62.09,+163.7826431020839,-163.7826431020839
,chi,cle,-63.57,cle,cle,91-100,,-63.57,+174.4990392533626,-174.4990392533626
,dal,utah,70.88,dal,dal,101-83,,70.88,-243.40659340659334,+243.40659340659334
,hou,sa,-68.7,sa,sa,81-99,,-68.7,+219.48881789137383,-219.48881789137383
,mia,ind,63.26,mia,ind,91-93,63.26,,-172.18290691344583,+172.18290691344583
,lac,phx,-72.28,phx,phx,101-118,,-72.28,+260.75036075036076,-260.75036075036076
,lal,por,-57.36,por,lal,86-83,-57.36,,+134.52157598499062,-134.52157598499062
,mem,wsh,-58.35,wsh,wsh,83-93,,-58.35,+140.09603841536617,-140.09603841536617
,,,,,,,,
2-22-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,sac,-77.78,sac,sac,104-114,,-77.78,+350.04500450045003,-350.04500450045003
,bos,lal,-60.11,lal,lal,95-104,,-60.11,+150.689395838556,-150.689395838556
,tor,bkn,-63.33,bkn,tor,100-82,-63.33,,+172.70248159258247,-172.70248159258247
,mil,cha,51.56,mil,mil,112-102,,51.56,-106.44095788604461,+106.44095788604461
,mia,chi,61.98,mia,chi,101-105,61.98,,-163.01946344029457,+163.01946344029457
,ny,det,-82.58,det,det,88-97,,-82.58,+474.05281285878294,-474.05281285878294
,ind,orl,-60.34,orl,ind,108-84,-60.34,,+152.14321734745337,-152.14321734745337
,,,,,,,,
2-17-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,cle,min,-53.17,min,min,88-94,,-53.17,+113.53833013025837,-113.53833013025837
,dal,phx,-57.4,phx,dal,119-113,-57.4,,+134.7417840375587,-134.7417840375587
,,,,,,,,
2-16-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,cle,-78.78,cle,cle,89-111,,-78.78,+371.25353440150803,-371.25353440150803
,mem,bos,-55.51,bos,bos,88-90,,-55.51,+124.76961114857272,-124.76961114857272
,sac,bkn,52.88,sac,bkn,85-96,52.88,,-112.22410865874366,+112.22410865874366
,den,cha,61.87,den,cha,88-94,61.87,,-162.26068712300025,+162.26068712300025
,chi,tor,-56.39,tor,chi,121-115,-56.39,,+129.30520522815868,-129.30520522815868
,det,phi,50.5,det,det,93-75,,50.5,-102.02020202020203,+102.02020202020203
,por,ind,-57.9,ind,ind,87-95,,-57.9,+137.52969121140143,-137.52969121140143
,lac,mia,-71.03,mia,mia,95-113,,-71.03,+245.18467380048327,-245.18467380048327
,mil,ny,-58.95,ny,ny,90-108,,-58.95,+143.60535931790503,-143.60535931790503
,sa,no,87.16,sa,sa,101-78,,87.16,-678.8161993769468,+678.8161993769468
,gs,okc,-74.48,okc,gs,117-110,-74.48,,+291.84952978056435,-291.84952978056435
,,,,,,,,
2-15-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,den,atl,67.72,den,den,100-96,,67.72,-209.7893432465923,+209.7893432465923
,sac,chi,53.49,sac,chi,102-107,53.49,,-115.00752526338425,+115.00752526338425
,dal,gs,75.31,dal,dal,114-107,,75.31,-305.02227622519246,+305.02227622519246
,wsh,hou,-65.31,hou,hou,93-123,,-65.31,+188.26751225136928,-188.26751225136928
,lac,orl,-79.92,orl,orl,94-99,,-79.92,+398.00796812749,-398.00796812749
,utah,lal,-61.13,lal,lal,95-102,,-61.13,+157.2678157962439,-157.2678157962439
,,,,,,,,
2-14-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,por,cha,53.2,por,por,80-77,,53.2,-113.67521367521367,+113.67521367521367
,mil,det,-67.67,det,det,83-107,,-67.67,+209.3102381688834,-209.3102381688834
,wsh,no,69.18,wsh,no,96-98,69.18,,-224.46463335496438,+224.46463335496438
,ny,phi,-73.99,phi,phi,105-106,,-73.99,+284.4675124951941,-284.4675124951941
,utah,phx,-73.89,phx,phx,128-136,,-73.89,+282.9950210647262,-282.9950210647262
,,,,,,,,
2-13-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,sac,bos,50.12,sac,sac,104-100,,50.12,-100.48115477145147,+100.48115477145147
,den,bkn,-56.07,bkn,bkn,79-94,,-56.07,+127.6348736626451,-127.6348736626451
,cha,ny,-60.89,ny,ny,99-102,,-60.89,+155.68908207619535,-155.68908207619535
,chi,min,-54.9,min,chi,87-83,-54.9,,+121.72949002217295,-121.72949002217295
,lal,cle,-64.05,cle,cle,89-103,,-64.05,+178.16411682892905,-178.16411682892905
,phx,gs,81.03,phx,phx,106-102,,81.03,-427.1481286241434,+427.1481286241434
,por,hou,-73.99,hou,hou,80-81,,-73.99,+284.4675124951941,-284.4675124951941
,mem,ind,60.63,mem,ind,73-76,60.63,,-154.00050800101602,+154.00050800101602
,lac,tor,-59.94,tor,tor,106-109,,-59.94,+149.62556165751374,-149.62556165751374
,sa,mia,-51.95,mia,mia,92-96,,-51.95,+108.11654526534862,-108.11654526534862
,no,orl,-73.47,orl,orl,94-97,,-73.47,+276.9317753486619,-276.9317753486619
,dal,okc,-53.61,okc,dal,95-92,-53.61,,+115.5636990730761,-115.5636990730761
,,,,,,,,
2-12-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,mil,-79.44,mil,mil,83-113,,-79.44,+386.3813229571984,-386.3813229571984
,wsh,det,-68.58,det,det,86-107,,-68.58,+218.26861871419476,-218.26861871419476
,orl,phi,-58.65,phi,phi,99-112,,-58.65,+141.8379685610641,-141.8379685610641
,,,,,,,,
2-11-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,ny,bos,-68.12,bos,bos,94-111,,-68.12,+213.67628607277297,-213.67628607277297
,sa,bkn,78.22,sa,sa,101-91,,78.22,-359.1368227731864,+359.1368227731864
,mia,cha,74.34,mia,mia,97-87,,74.34,-289.71161340607955,+289.71161340607955
,den,cle,-61.75,cle,den,106-101,-61.75,,+161.43790849673204,-161.43790849673204
,dal,sac,-52.18,sac,dal,115-113,-52.18,,+109.11752404851525,-109.11752404851525
,gs,no,-62.73,no,no,108-111,,-62.73,+168.31231553528303,-168.31231553528303
,hou,ind,60.47,hou,hou,91-83,,60.47,-152.97242600556538,+152.97242600556538
,lac,wsh,-79.44,wsh,wsh,91-94,,-79.44,+386.3813229571984,-386.3813229571984
,por,mem,-74.53,mem,mem,82-88,,-74.53,+292.61876717707105,-292.61876717707105
,min,utah,59.35,min,utah,82-100,59.35,,-146.00246002460025,+146.00246002460025
,phi,tor,-59.64,tor,phi,106-91,-59.64,,+147.7700693756194,-147.7700693756194
,,,,,,,,
2-10-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,orl,-73.36,orl,orl,96-101,,-73.36,+275.37537537537537,-275.37537537537537
,lal,det,-60.15,det,det,81-103,,-60.15,+150.9410288582183,-150.9410288582183
,sac,okc,-56.16,okc,okc,107-115,,-56.16,+128.10218978102185,-128.10218978102185
,,,,,,,,
2-9-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,lac,bos,-61.19,bos,bos,89-94,,-61.19,+157.6655501159495,-157.6655501159495
,lal,bkn,-63.39,bkn,lal,104-103,-63.39,,+173.14941272876263,-173.14941272876263
,cha,ind,-65.58,ind,ind,87-94,,-65.58,+190.52876234747237,-190.52876234747237
,chi,hou,-56.57,hou,hou,92-105,,-56.57,+130.25558369790468,-130.25558369790468
,den,min,-56.05,min,min,92-98,,-56.05,+127.53128555176336,-127.53128555176336
,mem,phi,51.35,mem,mem,98-95,,51.35,-105.54984583761562,+105.54984583761562
,mia,ny,70.99,mia,mia,116-110,,70.99,-244.70872113064453,+244.70872113064453
,mil,tor,-62.75,tor,mil,110-107,-62.75,,+168.4563758389262,-168.4563758389262
,no,por,-70.23,por,no,91-80,-70.23,,+235.90863285186435,-235.90863285186435
,sa,wsh,70.02,sa,wsh,87-95,70.02,,-233.55570380253496,+233.55570380253496
,,,,,,,,
2-8-2005,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,mil,-64.68,mil,mil,97-121,,-64.68,+183.1257078142696,-183.1257078142696
,sa,cha,85.16,sa,sa,104-85,,85.16,-573.854447439353,+573.854447439353
,chi,dal,-63.38,dal,chi,107-100,-63.38,,+173.07482250136542,-173.07482250136542
,tor,cle,-69.89,cle,cle,91-104,,-69.89,+232.11557622052476,-232.11557622052476
,utah,den,-61.53,den,den,87-97,,-61.53,+159.94281258123215,-159.94281258123215
,gs,orl,-70.23,orl,gs,113-109,-70.23,,+235.90863285186435,-235.90863285186435
,min,mem,-66.05,mem,mem,96-108,,-66.05,+194.55081001472752,-194.55081001472752
,no,okc,-77.78,okc,okc,91-108,,-77.78,+350.04500450045003,-350.04500450045003
,phx,sac,59.7,phx,phx,125-123,,59.7,-148.1389578163772,+148.1389578163772
,,,,,,,,
