Date,Away,Home,Algo proj,Away proj,Home proj,Away odds,Home odds,Diff away,Diff home,Bet,To win,Won
8-27-2012,oakland-athletics,cleveland-indians,59.1%,-144,144,-138,120,6,24,$100,$72.46376811594203,$172.46376811594203
8-27-2012,los-angeles-dodgers,colorado-rockies,58.78%,-143,143,-158,137,15,6
8-27-2012,seattle-mariners,minnesota-twins,56.23%,-128,128,-158,137,30,9,$100,$137.0,$0
8-27-2012,toronto-blue-jays,new-york-yankees,50.98%,-104,104,223,-263,127,167,$100,$223.0,$323.0,$100,$223.0,$323.0
8-27-2012,tampa-bay-rays,texas-rangers,-53.27%,114,-114,-113,-103,27,11,$100,$97.08737864077669,$197.0873786407767
,,,,,,,,,,$700,$377.0311332169031,53.86159045955758%,$100,$223.0,223.0%
,,,,,,,,,,,,,,,
8-28-2012,cincinnati-reds,arizona-diamondbacks,56.45%,-130,130,-114,-102,16,32,$100,$87.71929824561404,$187.71929824561403
8-28-2012,atlanta-braves,san-diego-padres,57.4%,-135,135,-169,146,34,11,$100,$146.0,$0
8-28-2012,chicago-white-sox,baltimore-orioles,52.49%,-110,110,-140,122,30,12,$100,$122.0,$222.0
8-28-2012,boston-red-sox,los-angeles-angels,-50.58%,102,-102,174,-204,72,102,$100,$174.0,$0,$100,$174.0,$0
8-28-2012,milwaukee-brewers,chicago-cubs,-50.13%,101,-101,-166,143,67,44,$100,$143.0,$0
8-28-2012,oakland-athletics,cleveland-indians,59.17%,-145,145,-119,102,26,43,$100,$84.03361344537815,$184.03361344537814
8-28-2012,los-angeles-dodgers,colorado-rockies,58.12%,-139,139,-166,144,27,5,$100,$144.0,$244.0
8-28-2012,detroit-tigers,kansas-city-royals,55.2%,-123,123,-192,166,69,43,$100,$166.0,$266.0
8-28-2012,san-francisco-giants,houston-astros,61.77%,-162,162,-212,181,50,19,$100,$181.0,$0
8-28-2012,washington-nationals,miami-marlins,59.9%,-149,149,-185,159,36,10,$100,$159.0,$259.0
8-28-2012,seattle-mariners,minnesota-twins,56.31%,-129,129,122,-140,51,69,$100,$122.0,$222.0,$100,$122.0,$222.0
8-28-2012,new-york-mets,philadelphia-phillies,-53.85%,117,-117,123,-144,6,27,$100,$123.0,$223.0
8-28-2012,toronto-blue-jays,new-york-yankees,-59.5%,147,-147,177,-204,30,57,$100,$177.0,$0
8-28-2012,tampa-bay-rays,texas-rangers,-54.01%,117,-117,108,-125,9,8
,,,,,,,,,,$1300,$507.7529116909923,39.05791628392248%,$200,$22.0,11.0%
,,,,,,,,,,,,,,,
8-29-2012,cincinnati-reds,arizona-diamondbacks,57.74%,-137,137,-116,-101,21,38,$100,$86.20689655172414,$186.20689655172413
8-29-2012,atlanta-braves,san-diego-padres,57.66%,-136,136,-123,106,13,30,$100,$81.30081300813008,$0
8-29-2012,chicago-white-sox,baltimore-orioles,50.37%,-101,101,108,-121,9,22,$100,$108.0,$208.0
8-29-2012,boston-red-sox,los-angeles-angels,-52.53%,111,-111,202,-232,91,121,$100,$202.0,$0,$100,$202.0,$0
8-29-2012,milwaukee-brewers,chicago-cubs,50.36%,-101,101,-120,102,19,1,$100,$102.0,$0
8-29-2012,oakland-athletics,cleveland-indians,59.37%,-146,146,-138,120,8,26,$100,$72.46376811594203,$172.46376811594203
8-29-2012,los-angeles-dodgers,colorado-rockies,57.69%,-136,136,-126,110,10,26,$100,$79.36507936507937,$179.36507936507937
8-29-2012,detroit-tigers,kansas-city-royals,54.94%,-122,122,-133,114,11,8
8-29-2012,san-francisco-giants,houston-astros,61.79%,-162,162,-161,138,1,24,$100,$62.11180124223602,$162.11180124223603
8-29-2012,washington-nationals,miami-marlins,59.39%,-146,146,-126,110,20,36,$100,$79.36507936507937,$179.36507936507937
8-29-2012,seattle-mariners,minnesota-twins,56.68%,-131,131,-109,-106,22,37,$100,$91.74311926605503,$0
8-29-2012,new-york-mets,philadelphia-phillies,-50.47%,102,-102,108,-128,6,26,$100,$108.0,$208.0
8-29-2012,toronto-blue-jays,new-york-yankees,-60.69%,154,-154,217,-256,63,102,$100,$217.0,$317.0,$100,$217.0,$317.0
8-29-2012,tampa-bay-rays,texas-rangers,-54.72%,121,-121,127,-147,6,26,$100,$127.0,$227.0
,,,,,,,,,,$1300,$539.512624640061,41.50097112615854%,$200,$117.0,58.5%
,,,,,,,,,,,,,,,
8-30-2012,arizona-diamondbacks,los-angeles-dodgers,-53.34%,114,-114,174,-204,60,90,$100,$174.0,$274.0,$100,$174.0,$274.0
8-30-2012,chicago-white-sox,baltimore-orioles,51.67%,-107,107,-104,-112,3,19,$100,$96.15384615384615,$0
8-30-2012,boston-red-sox,los-angeles-angels,-53.37%,114,-114,154,-178,40,64,$100,$154.0,$0
8-30-2012,milwaukee-brewers,chicago-cubs,57.35%,-134,134,-156,135,22,1,$100,$135.0,$235.0
8-30-2012,oakland-athletics,cleveland-indians,59.47%,-147,147,-112,-104,35,51,$100,$89.28571428571428,$189.28571428571428
8-30-2012,detroit-tigers,kansas-city-royals,-50.13%,101,-101,-126,108,27,9,$100,$108.0,$208.0
8-30-2012,san-francisco-giants,houston-astros,61.81%,-162,162,-181,154,19,8
8-30-2012,seattle-mariners,minnesota-twins,55.94%,-127,127,121,-138,48,65,$100,$121.0,$221.0,$100,$121.0,$221.0
8-30-2012,new-york-mets,philadelphia-phillies,-52.19%,109,-109,-109,-109,18,0
8-30-2012,tampa-bay-rays,toronto-blue-jays,56.33%,-129,129,-153,133,24,4,$100,$133.0,$233.0
,,,,,,,,,,$800,$560.2857142857142,70.03571428571428%,$200,$295.0,147.5%
,,,,,,,,,,,,,,,
8-31-2012,arizona-diamondbacks,los-angeles-dodgers,50.8%,-103,103,104,-121,7,24,$100,$104.0,$204.0
8-31-2012,philadelphia-phillies,atlanta-braves,-56.19%,128,-128,-103,-113,31,15,$100,$88.49557522123895,$0
8-31-2012,baltimore-orioles,new-york-yankees,-52.38%,110,-110,175,-204,65,94,$100,$175.0,$275.0,$100,$175.0,$275.0
8-31-2012,boston-red-sox,oakland-athletics,-55.84%,126,-126,154,-178,28,52,$100,$154.0,$0
8-31-2012,san-francisco-giants,chicago-cubs,60.18%,-151,151,-188,162,37,11,$100,$162.0,$262.0
8-31-2012,chicago-white-sox,detroit-tigers,53.08%,-113,113,118,-136,31,49,$100,$118.0,$0
8-31-2012,cincinnati-reds,houston-astros,62.1%,-164,164,-192,166,28,2,$100,$166.0,$0
8-31-2012,texas-rangers,cleveland-indians,60.86%,-155,155,-153,131,2,24,$100,$65.359477124183,$165.359477124183
8-31-2012,san-diego-padres,colorado-rockies,53.77%,-116,116,-102,-114,14,30,$100,$98.0392156862745,$198.0392156862745
8-31-2012,minnesota-twins,kansas-city-royals,-58.65%,142,-142,117,-133,25,9,$100,$75.18796992481202,$0
8-31-2012,los-angeles-angels,seattle-mariners,-51.27%,105,-105,-138,124,43,29,$100,$124.0,$0
8-31-2012,new-york-mets,miami-marlins,50.93%,-104,104,-153,131,49,27,$100,$131.0,$0
8-31-2012,pittsburgh-pirates,milwaukee-brewers,-55.29%,124,-124,112,-129,12,5
8-31-2012,tampa-bay-rays,toronto-blue-jays,55.94%,-127,127,-116,100,11,27,$100,$86.20689655172414,$0
,,,,,,,,,,$1300,$-195.60130718954247,-15.046254399195574%,$100,$175.0,175.0%
,,,,,,,,,,,,,,,
9-1-2012,arizona-diamondbacks,los-angeles-dodgers,51.03%,-104,104,134,-153,38,57,$100,$134.0,$0
9-1-2012,philadelphia-phillies,atlanta-braves,-55.8%,126,-126,-103,-113,29,13,$100,$88.49557522123895,$0
9-1-2012,baltimore-orioles,new-york-yankees,-51.59%,107,-107,125,-147,18,40,$100,$125.0,$0
9-1-2012,boston-red-sox,oakland-athletics,-61.92%,163,-163,141,-158,22,5,$100,$63.291139240506325,$163.2911392405063
9-1-2012,san-francisco-giants,chicago-cubs,59.9%,-149,149,-151,131,2,18
9-1-2012,chicago-white-sox,detroit-tigers,-54.56%,120,-120,139,-161,19,41,$100,$139.0,$0
9-1-2012,cincinnati-reds,houston-astros,62.14%,-164,164,-161,139,3,25,$100,$62.11180124223602,$0
9-1-2012,texas-rangers,cleveland-indians,61.04%,-157,157,-161,141,4,16
9-1-2012,san-diego-padres,colorado-rockies,54.08%,-118,118,100,-116,18,34,$100,$100.0,$0
9-1-2012,minnesota-twins,kansas-city-royals,-55.84%,126,-126,125,-140,1,14
9-1-2012,los-angeles-angels,seattle-mariners,53.26%,-114,114,123,-140,37,54,$100,$123.0,$223.0
9-1-2012,new-york-mets,miami-marlins,50.64%,-103,103,125,-144,28,47,$100,$125.0,$225.0
9-1-2012,pittsburgh-pirates,milwaukee-brewers,-56.84%,132,-132,114,-133,18,1
9-1-2012,tampa-bay-rays,toronto-blue-jays,55.69%,-126,126,-153,134,27,8,$100,$134.0,$0
,,,,,,,,,,$1000,$-388.70886075949375,-38.87088607594937%,$0,$0,0%
,,,,,,,,,,,,,,,
9-2-2012,arizona-diamondbacks,los-angeles-dodgers,-50.15%,101,-101,102,-119,1,18,$100,$102.0,$0
9-2-2012,philadelphia-phillies,atlanta-braves,-55.28%,124,-124,-106,-109,30,15,$100,$91.74311926605503,$191.74311926605503
9-2-2012,baltimore-orioles,new-york-yankees,-52.13%,109,-109,131,-153,22,44,$100,$131.0,$231.0
9-2-2012,boston-red-sox,oakland-athletics,-64.42%,181,-181,152,-178,29,3,$100,$56.17977528089887,$156.17977528089887
9-2-2012,san-francisco-giants,chicago-cubs,60.15%,-151,151,-181,156,30,5,$100,$156.0,$0
9-2-2012,chicago-white-sox,detroit-tigers,-56.15%,128,-128,148,-169,20,41,$100,$148.0,$0
9-2-2012,cincinnati-reds,houston-astros,62.14%,-164,164,-163,141,1,23,$100,$61.34969325153374,$161.34969325153375
9-2-2012,texas-rangers,cleveland-indians,60.85%,-155,155,-161,138,6,17
9-2-2012,san-diego-padres,colorado-rockies,53.34%,-114,114,-104,-112,10,26,$100,$96.15384615384615,$0
9-2-2012,minnesota-twins,kansas-city-royals,-53.57%,115,-115,127,-149,12,34,$100,$127.0,$0
9-2-2012,los-angeles-angels,seattle-mariners,54.13%,-118,118,-181,156,63,38,$100,$156.0,$256.0
9-2-2012,new-york-mets,miami-marlins,53.94%,-117,117,127,-147,44,64,$100,$127.0,$227.0
9-2-2012,pittsburgh-pirates,milwaukee-brewers,-57.27%,134,-134,142,-163,8,29,$100,$142.0,$0
9-2-2012,tampa-bay-rays,toronto-blue-jays,55.94%,-127,127,-188,162,61,35,$100,$162.0,$0
,,,,,,,,,,$1300,$-76.72741220151238,-5.902108630885568%,$0,$0,0%
,,,,,,,,,,,,,,,
9-3-2012,arizona-diamondbacks,san-francisco-giants,-55.86%,127,-127,-108,-107,35,20,$100,$93.45794392523364,$193.45794392523362
9-3-2012,colorado-rockies,atlanta-braves,-59.15%,145,-145,217,-256,72,111,$100,$217.0,$0,$100,$217.0,$0
9-3-2012,baltimore-orioles,toronto-blue-jays,55.6%,-125,125,-101,-114,24,39,$100,$99.00990099009901,$199.00990099009903
9-3-2012,boston-red-sox,seattle-mariners,-56.35%,129,-129,-102,-113,31,16,$100,$88.49557522123895,$188.49557522123894
9-3-2012,chicago-cubs,washington-nationals,-63.35%,173,-173,170,-196,3,23
9-3-2012,minnesota-twins,chicago-white-sox,-59.07%,144,-144,150,-175,6,31,$100,$150.0,$0
9-3-2012,philadelphia-phillies,cincinnati-reds,-57.88%,137,-137,179,-208,42,71,$100,$179.0,$279.0
9-3-2012,cleveland-indians,detroit-tigers,-62.18%,164,-164,167,-192,3,28,$100,$167.0,$267.0
9-3-2012,houston-astros,pittsburgh-pirates,-62.84%,169,-169,186,-212,17,43,$100,$186.0,$286.0
9-3-2012,texas-rangers,kansas-city-royals,58.58%,-141,141,-161,140,20,1
9-3-2012,los-angeles-angels,oakland-athletics,-54.1%,118,-118,-111,-105,29,13,$100,$95.23809523809524,$0
9-3-2012,san-diego-padres,los-angeles-dodgers,-55.95%,127,-127,156,-181,29,54,$100,$156.0,$0
9-3-2012,milwaukee-brewers,miami-marlins,56.13%,-128,128,-129,112,1,16
9-3-2012,new-york-yankees,tampa-bay-rays,50.45%,-102,102,-102,-114,0,16
,,,,,,,,,,$1000,$412.9634201365716,41.29634201365716%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
9-4-2012,arizona-diamondbacks,san-francisco-giants,-56.06%,128,-128,104,-123,24,5,$100,$81.30081300813008,$0
9-4-2012,colorado-rockies,atlanta-braves,-59.47%,147,-147,165,-192,18,45,$100,$165.0,$265.0
9-4-2012,baltimore-orioles,toronto-blue-jays,56.0%,-127,127,-104,-112,23,39,$100,$96.15384615384615,$196.15384615384613
9-4-2012,boston-red-sox,seattle-mariners,-57.97%,138,-138,-123,104,61,42,$100,$104.0,$0
9-4-2012,chicago-cubs,washington-nationals,-63.39%,173,-173,183,-212,10,39,$100,$183.0,$0
9-4-2012,minnesota-twins,chicago-white-sox,-59.79%,149,-149,129,-149,20,0
9-4-2012,philadelphia-phillies,cincinnati-reds,-57.29%,134,-134,146,-169,12,35,$100,$146.0,$0
9-4-2012,cleveland-indians,detroit-tigers,-60.56%,154,-154,167,-192,13,38,$100,$167.0,$267.0
9-4-2012,houston-astros,pittsburgh-pirates,-62.67%,168,-168,190,-208,22,40,$100,$190.0,$0
9-4-2012,texas-rangers,kansas-city-royals,58.9%,-143,143,-153,133,10,10
9-4-2012,los-angeles-angels,oakland-athletics,-53.29%,114,-114,-131,114,45,28,$100,$113.99999999999999,$0
9-4-2012,san-diego-padres,los-angeles-dodgers,-56.58%,130,-130,198,-238,68,108,$100,$198.0,$298.0,$100,$198.0,$298.0
9-4-2012,milwaukee-brewers,miami-marlins,50.73%,-103,103,-123,106,20,3,$100,$106.0,$0
9-4-2012,new-york-yankees,tampa-bay-rays,-50.56%,102,-102,120,-138,18,36,$100,$120.0,$0
,,,,,,,,,,$1200,$-173.8461538461538,-14.487179487179484%,$100,$198.0,198.0%
,,,,,,,,,,,,,,,
9-5-2012,arizona-diamondbacks,san-francisco-giants,-54.97%,122,-122,133,-153,11,31,$100,$133.0,$233.0
9-5-2012,colorado-rockies,atlanta-braves,-59.07%,144,-144,185,-217,41,73,$100,$185.0,$0
9-5-2012,baltimore-orioles,toronto-blue-jays,58.19%,-139,139,-103,-113,36,52,$100,$97.08737864077669,$0
9-5-2012,boston-red-sox,seattle-mariners,-55.12%,123,-123,106,-125,17,2
9-5-2012,chicago-cubs,washington-nationals,-64.89%,185,-185,222,-263,37,78,$100,$222.00000000000003,$0
9-5-2012,minnesota-twins,chicago-white-sox,-58.76%,142,-142,173,-204,31,62,$100,$173.0,$0
9-5-2012,philadelphia-phillies,cincinnati-reds,-57.88%,137,-137,-108,-107,45,30,$100,$93.45794392523364,$0
9-5-2012,cleveland-indians,detroit-tigers,-59.99%,150,-150,175,-204,25,54,$100,$175.0,$0
9-5-2012,houston-astros,pittsburgh-pirates,-62.84%,169,-169,173,-200,4,31,$100,$173.0,$0
9-5-2012,texas-rangers,kansas-city-royals,58.58%,-141,141,-158,138,17,3
9-5-2012,los-angeles-angels,oakland-athletics,-52.53%,111,-111,-113,-104,24,7,$100,$96.15384615384615,$0
9-5-2012,san-diego-padres,los-angeles-dodgers,-55.95%,127,-127,118,-136,9,9
9-5-2012,milwaukee-brewers,miami-marlins,56.2%,-128,128,-108,-107,20,35,$100,$92.59259259259258,$192.59259259259258
9-5-2012,new-york-yankees,tampa-bay-rays,-53.92%,117,-117,100,-117,17,0
,,,,,,,,,,$1000,$-574.4074074074074,-57.440740740740736%,$0,$0,0%
,,,,,,,,,,,,,,,
9-6-2012,colorado-rockies,atlanta-braves,-59.25%,145,-145,185,-217,40,72,$100,$185.0,$0
9-6-2012,new-york-yankees,baltimore-orioles,-51.0%,104,-104,-112,-104,16,0
9-6-2012,chicago-cubs,washington-nationals,-64.88%,185,-185,220,-263,35,78,$100,$220.00000000000003,$0
9-6-2012,texas-rangers,kansas-city-royals,58.76%,-142,142,-131,112,11,30,$100,$76.33587786259541,$176.3358778625954
9-6-2012,milwaukee-brewers,miami-marlins,56.33%,-129,129,100,-117,29,46,$100,$100.0,$0
,,,,,,,,,,$400,$-223.6641221374046,-55.916030534351144%,$0,$0,0%
,,,,,,,,,,,,,,,
9-7-2012,arizona-diamondbacks,san-diego-padres,50.85%,-103,103,100,-117,3,20,$100,$100.0,$0
9-7-2012,atlanta-braves,new-york-mets,56.08%,-128,128,-101,-117,27,45,$100,$99.00990099009901,$199.00990099009903
9-7-2012,new-york-yankees,baltimore-orioles,-56.64%,131,-131,-105,-112,36,19,$100,$89.28571428571428,$0
9-7-2012,toronto-blue-jays,boston-red-sox,50.24%,-101,101,123,-133,24,34,$100,$123.0,$223.0
9-7-2012,chicago-cubs,pittsburgh-pirates,-62.03%,163,-163,169,-196,6,33,$100,$169.0,$269.0
9-7-2012,kansas-city-royals,chicago-white-sox,-58.9%,143,-143,131,-151,12,8
9-7-2012,houston-astros,cincinnati-reds,-63.07%,171,-171,174,-204,3,33,$100,$174.0,$274.0
9-7-2012,cleveland-indians,minnesota-twins,-53.53%,115,-115,116,-135,1,20,$100,$115.99999999999999,$216.0
9-7-2012,colorado-rockies,philadelphia-phillies,-55.21%,123,-123,210,-243,87,120,$100,$210.0,$0,$100,$210.0,$0
9-7-2012,detroit-tigers,los-angeles-angels,-53.31%,114,-114,137,-158,23,44,$100,$137.0,$0
9-7-2012,los-angeles-dodgers,san-francisco-giants,-52.65%,111,-111,-103,-112,14,1
9-7-2012,miami-marlins,washington-nationals,-60.91%,156,-156,224,-270,68,114,$100,$224.00000000000003,$324.0,$100,$224.00000000000003,$324.0
9-7-2012,oakland-athletics,seattle-mariners,54.95%,-122,122,-138,120,16,2
9-7-2012,texas-rangers,tampa-bay-rays,53.37%,-114,114,-102,-114,12,28,$100,$98.0392156862745,$0
,,,,,,,,,,$1100,$405.00990099009914,36.81908190819083%,$200,$124.0,62.0%
,,,,,,,,,,,,,,,
9-8-2012,arizona-diamondbacks,san-diego-padres,50.73%,-103,103,-117,100,14,3
9-8-2012,atlanta-braves,new-york-mets,56.39%,-129,129,-169,145,40,16,$100,$145.0,$0
9-8-2012,new-york-yankees,baltimore-orioles,50.97%,-104,104,-161,139,57,35,$100,$139.0,$239.0
9-8-2012,toronto-blue-jays,boston-red-sox,53.36%,-114,114,121,-138,35,52,$100,$121.0,$221.0
9-8-2012,chicago-cubs,pittsburgh-pirates,-61.69%,161,-161,124,-144,37,17,$100,$69.44444444444444,$0
9-8-2012,kansas-city-royals,chicago-white-sox,-56.69%,131,-131,156,-185,25,54,$100,$156.0,$0
9-8-2012,houston-astros,cincinnati-reds,-63.13%,171,-171,174,-200,3,29,$100,$174.0,$0
9-8-2012,cleveland-indians,minnesota-twins,-53.04%,113,-113,100,-119,13,6
9-8-2012,colorado-rockies,philadelphia-phillies,-55.46%,125,-125,210,-243,85,118,$100,$210.0,$0,$100,$210.0,$0
9-8-2012,detroit-tigers,los-angeles-angels,-54.96%,122,-122,-131,112,53,34,$100,$112.00000000000001,$212.0
9-8-2012,los-angeles-dodgers,san-francisco-giants,-53.26%,114,-114,127,-147,13,33,$100,$127.0,$227.0
9-8-2012,miami-marlins,washington-nationals,-60.67%,154,-154,147,-172,7,18
9-8-2012,oakland-athletics,seattle-mariners,56.19%,-128,128,-138,120,10,8
9-8-2012,texas-rangers,tampa-bay-rays,50.93%,-104,104,-133,114,29,10,$100,$113.99999999999999,$0
,,,,,,,,,,$1000,$-101.0,-10.100000000000001%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
9-9-2012,arizona-diamondbacks,san-diego-padres,53.1%,-113,113,-102,-114,11,27,$100,$98.0392156862745,$0
9-9-2012,atlanta-braves,new-york-mets,56.99%,-133,133,-129,112,4,21,$100,$77.51937984496124,$177.51937984496124
9-9-2012,new-york-yankees,baltimore-orioles,50.29%,-101,101,100,-114,1,15,$100,$100.0,$200.0
9-9-2012,toronto-blue-jays,boston-red-sox,55.34%,-124,124,129,-151,53,75,$100,$129.0,$229.0,$100,$129.0,$229.0
9-9-2012,chicago-cubs,pittsburgh-pirates,-61.45%,159,-159,160,-188,1,29,$100,$160.0,$260.0
9-9-2012,kansas-city-royals,chicago-white-sox,-57.68%,136,-136,104,-121,32,15,$100,$82.64462809917356,$0
9-9-2012,houston-astros,cincinnati-reds,-63.07%,171,-171,273,-333,102,162,$100,$273.0,$373.0,$100,$273.0,$373.0
9-9-2012,cleveland-indians,minnesota-twins,-53.39%,115,-115,106,-120,9,5
9-9-2012,colorado-rockies,philadelphia-phillies,-56.16%,128,-128,140,-161,12,33,$100,$140.0,$0
9-9-2012,detroit-tigers,los-angeles-angels,-55.52%,125,-125,137,-158,12,33,$100,$137.0,$0
9-9-2012,los-angeles-dodgers,san-francisco-giants,-52.41%,110,-110,100,-116,10,6
9-9-2012,miami-marlins,washington-nationals,-60.85%,155,-155,142,-166,13,11
9-9-2012,oakland-athletics,seattle-mariners,57.32%,-134,134,-123,106,11,28,$100,$81.30081300813008,$181.3008130081301
9-9-2012,texas-rangers,tampa-bay-rays,53.32%,-114,114,123,-142,37,56,$100,$123.0,$0
,,,,,,,,,,$1100,$320.8201928530914,29.165472077553762%,$200,$402.0,200.99999999999997%
,,,,,,,,,,,,,,,
9-10-2012,atlanta-braves,milwaukee-brewers,55.09%,-123,123,-121,102,2,21,$100,$82.64462809917356,$0
9-10-2012,chicago-cubs,houston-astros,-52.06%,109,-109,-102,-114,11,5
9-10-2012,detroit-tigers,chicago-white-sox,-57.87%,137,-137,-120,102,57,39,$100,$102.0,$202.0
9-10-2012,pittsburgh-pirates,cincinnati-reds,-57.73%,137,-137,150,-175,13,38,$100,$150.0,$0
9-10-2012,cleveland-indians,minnesota-twins,-52.72%,112,-112,106,-125,6,13
9-10-2012,san-francisco-giants,colorado-rockies,59.48%,-147,147,-140,121,7,26,$100,$71.42857142857143,$0
9-10-2012,oakland-athletics,los-angeles-angels,50.67%,-103,103,139,-161,42,64,$100,$139.0,$239.0
9-10-2012,miami-marlins,philadelphia-phillies,-54.41%,119,-119,149,-175,30,56,$100,$149.0,$0
9-10-2012,washington-nationals,new-york-mets,59.09%,-144,144,-156,135,12,9
,,,,,,,,,,$600,$-159.0,-26.5%,$0,$0,0%
,,,,,,,,,,,,,,,
9-11-2012,los-angeles-dodgers,arizona-diamondbacks,52.97%,-113,113,-136,119,23,6,$100,$119.0,$219.0
9-11-2012,atlanta-braves,milwaukee-brewers,54.63%,-120,120,-113,-102,7,22,$100,$88.49557522123895,$0
9-11-2012,tampa-bay-rays,baltimore-orioles,51.84%,-108,108,-129,110,21,2,$100,$110.00000000000001,$210.0
9-11-2012,new-york-yankees,boston-red-sox,57.22%,-134,134,-136,117,2,17
9-11-2012,chicago-cubs,houston-astros,-51.47%,106,-106,-107,-109,13,3
9-11-2012,detroit-tigers,chicago-white-sox,-58.23%,139,-139,-109,-106,48,33,$100,$94.33962264150944,$0
9-11-2012,pittsburgh-pirates,cincinnati-reds,-58.27%,140,-140,134,-156,6,16
9-11-2012,cleveland-indians,texas-rangers,-61.88%,162,-162,200,-238,38,76,$100,$200.0,$0
9-11-2012,san-francisco-giants,colorado-rockies,59.05%,-144,144,-156,133,12,11
9-11-2012,kansas-city-royals,minnesota-twins,53.14%,-113,113,114,-131,27,44,$100,$113.99999999999999,$214.0
9-11-2012,oakland-athletics,los-angeles-angels,51.41%,-106,106,121,-138,27,44,$100,$121.0,$221.0
9-11-2012,miami-marlins,philadelphia-phillies,-54.72%,121,-121,202,-243,81,122,$100,$202.0,$0,$100,$202.0,$0
9-11-2012,washington-nationals,new-york-mets,59.59%,-147,147,-103,-114,44,61,$100,$97.08737864077669,$197.0873786407767
9-11-2012,seattle-mariners,toronto-blue-jays,-50.0%,100,-100,143,-166,43,66,$100,$143.0,$243.0
,,,,,,,,,,$1000,$304.0873786407767,30.408737864077672%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
9-12-2012,los-angeles-dodgers,arizona-diamondbacks,52.73%,-112,112,112,-131,24,43,$100,$112.00000000000001,$0
9-12-2012,atlanta-braves,milwaukee-brewers,54.11%,-118,118,118,-136,36,54,$100,$118.0,$0
9-12-2012,tampa-bay-rays,baltimore-orioles,51.22%,-105,105,-116,102,11,3
9-12-2012,new-york-yankees,boston-red-sox,56.95%,-132,132,-156,134,24,2,$100,$134.0,$0
9-12-2012,chicago-cubs,houston-astros,-52.06%,109,-109,-119,102,28,11,$100,$102.0,$0
9-12-2012,detroit-tigers,chicago-white-sox,-55.83%,126,-126,-142,122,68,48,$100,$122.0,$0,$100,$122.0,$0
9-12-2012,pittsburgh-pirates,cincinnati-reds,-58.77%,143,-143,123,-142,20,1,$100,$70.42253521126761,$170.42253521126761
9-12-2012,cleveland-indians,texas-rangers,-62.09%,164,-164,221,-263,57,99,$100,$221.0,$0,$100,$221.0,$0
9-12-2012,san-francisco-giants,colorado-rockies,59.48%,-147,147,-114,-102,33,49,$100,$87.71929824561404,$187.71929824561403
9-12-2012,kansas-city-royals,minnesota-twins,53.85%,-117,117,-120,102,3,15
9-12-2012,oakland-athletics,los-angeles-angels,54.28%,-119,119,112,-129,31,48,$100,$112.00000000000001,$212.0
9-12-2012,miami-marlins,philadelphia-phillies,-55.31%,124,-124,149,-175,25,51,$100,$149.0,$0
9-12-2012,washington-nationals,new-york-mets,60.09%,-151,151,-103,-114,48,65,$100,$97.08737864077669,$197.0873786407767,$100,$97.08737864077669,$197.0873786407767
9-12-2012,seattle-mariners,toronto-blue-jays,53.2%,-114,114,114,-133,28,47,$100,$113.99999999999999,$214.0
,,,,,,,,,,$1200,$-218.77078790234168,-18.230898991861807%,$300,$-102.9126213592233,-34.3042071197411%
,,,,,,,,,,,,,,,
9-13-2012,tampa-bay-rays,baltimore-orioles,50.62%,-103,103,-116,102,13,1
9-13-2012,new-york-yankees,boston-red-sox,57.18%,-134,134,-151,129,17,5
9-13-2012,chicago-white-sox,minnesota-twins,58.82%,-143,143,-196,169,53,26,$100,$169.0,$0
9-13-2012,cleveland-indians,texas-rangers,-62.3%,165,-165,204,-243,39,78,$100,$204.0,$304.0
9-13-2012,detroit-tigers,cleveland-indians,58.88%,-143,143,-204,177,61,34,$100,$177.0,$0
9-13-2012,philadelphia-phillies,houston-astros,60.73%,-155,155,-144,125,11,30,$100,$69.44444444444444,$0
9-13-2012,kansas-city-royals,minnesota-twins,54.48%,-120,120,-117,100,3,20,$100,$85.47008547008548,$0
9-13-2012,oakland-athletics,los-angeles-angels,54.51%,-120,120,127,-149,47,69,$100,$127.0,$0,$100,$127.0,$0
9-13-2012,seattle-mariners,toronto-blue-jays,53.44%,-115,115,-158,137,43,22,$100,$137.0,$237.0
,,,,,,,,,,$700,$-159.0,-22.714285714285715%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
9-14-2012,san-francisco-giants,arizona-diamondbacks,56.94%,-132,132,-138,120,6,12
9-14-2012,washington-nationals,atlanta-braves,54.15%,-118,118,131,-151,49,69,$100,$131.0,$0,$100,$131.0,$0
9-14-2012,baltimore-orioles,oakland-athletics,-51.51%,106,-106,127,-147,21,41,$100,$127.0,$0
9-14-2012,boston-red-sox,toronto-blue-jays,-53.34%,114,-114,119,-138,5,24,$100,$119.0,$219.0
9-14-2012,pittsburgh-pirates,chicago-cubs,57.11%,-133,133,-140,122,7,11
9-14-2012,cincinnati-reds,miami-marlins,59.77%,-149,149,-136,118,13,31,$100,$73.52941176470588,$0
9-14-2012,detroit-tigers,cleveland-indians,57.99%,-138,138,-204,177,66,39,$100,$177.0,$0
9-14-2012,colorado-rockies,san-diego-padres,-59.1%,144,-144,161,-188,17,44,$100,$161.0,$261.0
